date,no1,no2,no3,no4,no5
2014-01-15 08:00:00,0.761123,-0.735587,0.912761,-0.431130,-0.259108
2014-01-15 09:00:00,-1.731342,-1.815992,0.025919,-0.497312,-0.643431
2014-01-15 10:00:00,1.420350,-1.161504,-0.269818,-1.469070,-1.637718
2014-01-15 11:00:00,1.321789,-1.270809,-0.866901,1.260968,-0.647445
2014-01-15 12:00:00,0.841741,-0.242740,-1.281763,-0.079126,0.890842
2014-01-15 13:00:00,0.053766,-1.331058,-0.977367,-0.086661,-2.442229
2014-01-15 14:00:00,1.984948,0.355385,-0.155828,1.504139,0.362169
2014-01-15 15:00:00,-3.305162,0.933385,-1.185805,-1.219562,-0.760520
2014-01-15 16:00:00,-0.767089,-0.719318,0.741965,-0.120568,0.504857
2014-01-15 17:00:00,0.312833,-0.307301,-0.761690,0.498090,0.079611
2014-01-15 18:00:00,1.391140,-0.442830,-0.899863,-2.971001,-1.114012
2014-01-15 19:00:00,-0.194597,0.746754,0.397066,0.295081,0.772452
2014-01-15 20:00:00,-1.123808,-1.519143,1.937666,-1.164632,-0.512897
2014-01-15 21:00:00,1.670745,-1.154689,-0.380323,-0.551442,-2.491361
2014-01-15 22:00:00,0.172549,1.832875,1.309630,0.566761,0.984435
2014-01-15 23:00:00,0.664389,1.502934,0.058217,-0.000261,-0.964137
2014-01-16 00:00:00,-2.863099,-0.172900,1.894868,-0.646800,-0.476241
2014-01-16 01:00:00,-0.571017,1.382377,0.689461,0.665308,-1.156627
2014-01-16 02:00:00,0.995543,-0.108366,1.803558,-0.608337,-0.467569
2014-01-16 03:00:00,-0.479780,1.134229,0.862544,-2.650441,1.242471
2014-01-16 04:00:00,-0.234392,-2.144572,0.250819,-1.277238,-1.456798
2014-01-16 05:00:00,0.264174,-0.310464,-1.493237,0.877446,2.084101
2014-01-16 06:00:00,0.441691,-0.293629,-1.560221,0.990043,-0.082659
2014-01-16 07:00:00,-0.212583,0.218843,-0.284319,0.287501,0.341611
2014-01-16 08:00:00,0.811456,-0.773874,0.528013,1.077862,0.193056
2014-01-16 09:00:00,-0.308053,-0.129344,1.462207,0.945359,-1.131565
2014-01-16 10:00:00,-0.276905,-0.504466,-0.587847,-0.601227,-0.333333
2014-01-16 11:00:00,-1.732408,1.442526,1.570852,-0.675200,-0.207382
2014-01-16 12:00:00,-1.420632,-0.343592,-0.080207,0.050555,2.506927
2014-01-16 13:00:00,0.560642,-1.731299,-0.256880,0.479321,-0.624953
2014-01-16 14:00:00,-0.196436,1.157519,-0.205727,-0.189486,0.056413
2014-01-16 15:00:00,0.333912,-0.346616,1.057318,-0.395300,0.075174
2014-01-16 16:00:00,-1.159860,-0.012292,-0.824103,0.410044,1.226889
2014-01-16 17:00:00,1.123373,0.537855,0.756184,0.469907,-0.433022
2014-01-16 18:00:00,-0.253403,1.484335,0.740170,-0.068539,3.003951
2014-01-16 19:00:00,0.517799,-1.334399,-1.100167,0.936657,1.284067
2014-01-16 20:00:00,0.858869,2.581880,-0.977325,0.998486,-2.074773
2014-01-16 21:00:00,1.190435,-0.829982,-1.075082,-0.040170,-0.313487
2014-01-16 22:00:00,0.196569,-0.495624,-0.858427,-0.348397,-0.281850
2014-01-16 23:00:00,-0.369930,-0.905613,-0.915043,0.664774,0.642414
2014-01-17 00:00:00,0.331766,-0.859476,-3.462712,0.531914,-2.289689
2014-01-17 01:00:00,-0.210611,0.024648,-1.247519,-0.694589,-0.800882
2014-01-17 02:00:00,-0.811600,0.912407,1.169415,-1.402359,1.296019
2014-01-17 03:00:00,-0.688507,0.064716,-0.723640,-0.756730,0.454678
2014-01-17 04:00:00,-0.906769,1.470991,1.208503,0.356184,0.108965
2014-01-17 05:00:00,0.145072,-1.463977,-0.361712,-0.757017,-1.076101
2014-01-17 06:00:00,0.584487,-0.746696,0.800720,0.133796,1.275865
2014-01-17 07:00:00,1.150943,1.086568,-0.255125,-1.163831,2.307403
2014-01-17 08:00:00,0.883835,1.322812,-0.386465,0.060116,0.170804
2014-01-17 09:00:00,2.914247,0.079792,-0.444645,-0.942240,0.857721
2014-01-17 10:00:00,0.450782,0.715361,-0.569571,1.557096,2.146109
2014-01-17 11:00:00,-0.918662,2.332399,1.030522,-0.348634,1.933387
2014-01-17 12:00:00,-1.122873,1.235940,-0.797399,0.263598,0.572819
2014-01-17 13:00:00,0.147754,-0.962418,1.810179,-0.011862,0.685807
2014-01-17 14:00:00,-1.053729,0.507844,0.124681,-0.613794,-0.440873
2014-01-17 15:00:00,-1.100778,0.427780,1.396454,-0.807677,0.951666
2014-01-17 16:00:00,-0.006556,-1.405828,0.445057,-0.224281,0.188767
2014-01-17 17:00:00,-1.140119,0.462224,0.226078,1.054248,-0.228020
2014-01-17 18:00:00,0.077659,0.132340,-1.719400,0.808945,0.890899
2014-01-17 19:00:00,-1.185315,1.175907,0.097695,-0.001588,-0.427776
2014-01-17 20:00:00,0.485474,-1.598978,-1.602952,0.558625,-0.513354
2014-01-17 21:00:00,-0.777029,0.459339,-0.170633,-0.271911,-0.568609
2014-01-17 22:00:00,-0.342126,-0.427618,0.516367,-0.885488,-0.262697
2014-01-17 23:00:00,-0.279402,-0.447037,0.922435,0.582486,-1.309997
2014-01-18 00:00:00,0.820715,0.168807,-1.738396,2.346501,-1.808393
2014-01-18 01:00:00,0.081586,-1.380314,0.922332,-0.488637,-0.781865
2014-01-18 02:00:00,1.214159,1.861718,-1.750149,-3.154745,-0.351484
2014-01-18 03:00:00,0.012242,0.732896,0.592430,0.984333,0.115127
2014-01-18 04:00:00,-0.441669,-0.087422,0.082661,-0.239309,-0.077649
2014-01-18 05:00:00,-0.423877,-1.415670,-1.228412,0.717623,0.590332
2014-01-18 06:00:00,-0.750453,0.971374,0.732395,-0.920013,0.075401
2014-01-18 07:00:00,-0.523699,-1.260432,-0.416616,1.227516,3.157926
2014-01-18 08:00:00,0.152884,1.547287,-0.542235,-0.274074,-0.578380
2014-01-18 09:00:00,-1.807732,-0.540756,0.538788,1.125495,-0.689055
2014-01-18 10:00:00,-2.111512,0.763194,1.257530,-0.043488,0.420473
2014-01-18 11:00:00,0.907724,-2.358468,-0.681515,-0.726595,0.970567
2014-01-18 12:00:00,0.244029,0.206330,1.728575,0.454725,0.258418
2014-01-18 13:00:00,0.160539,1.748006,-1.858272,-0.322658,-0.796416
2014-01-18 14:00:00,-0.001690,-1.281488,-1.353772,0.191105,-0.076086
2014-01-18 15:00:00,-0.298907,-0.570965,-1.015270,1.198880,-0.133779
2014-01-18 16:00:00,-0.904527,-0.614513,0.557408,0.655560,0.930553
2014-01-18 17:00:00,0.121432,0.386834,0.341297,-0.183553,0.253196
2014-01-18 18:00:00,-1.822383,1.263335,-0.306353,1.309728,0.433007
2014-01-18 19:00:00,2.182150,0.938367,-0.834860,-0.396205,-0.867438
2014-01-18 20:00:00,0.905183,-0.548429,-0.471350,-0.278289,-0.572904
2014-01-18 21:00:00,-0.170395,-1.626892,0.939086,-0.979610,-1.070135
2014-01-18 22:00:00,0.465526,1.378615,1.439661,-0.672496,-2.161593
2014-01-18 23:00:00,0.704034,-0.215560,2.696482,0.441857,0.662233
2014-01-19 00:00:00,-1.572849,0.069168,-0.433165,-0.505470,-1.319523
2014-01-19 01:00:00,1.003148,-1.286780,1.782461,-0.162905,-0.763610
2014-01-19 02:00:00,0.458382,1.553721,-0.055530,-0.579034,1.290358
2014-01-19 03:00:00,1.347592,-1.748884,-0.275507,-0.778658,-0.625686
2014-01-19 04:00:00,0.306101,0.898532,0.495731,0.553496,0.792915
2014-01-19 05:00:00,0.716835,0.190874,-0.990958,0.720930,1.292970
2014-01-19 06:00:00,0.781130,1.595830,-0.299715,0.280887,-0.328940
2014-01-19 07:00:00,-1.551899,-0.467266,-0.418680,-1.022774,0.864538
2014-01-19 08:00:00,0.205549,1.284315,-0.445394,0.718324,-0.541516
2014-01-19 09:00:00,-1.034353,0.006695,2.186079,0.475432,-0.579351
2014-01-19 10:00:00,-0.449427,0.110034,0.579767,0.593651,0.016568
2014-01-19 11:00:00,-2.278853,0.517926,0.636245,0.758023,0.146990
2014-01-19 12:00:00,-0.518496,-0.539672,0.689449,0.453018,1.053849
2014-01-19 13:00:00,-0.782585,0.040202,-0.285950,-0.675802,0.175194
2014-01-19 14:00:00,0.332036,0.477314,0.851286,1.464438,-0.741391
2014-01-19 15:00:00,1.307742,1.280005,-1.716612,0.188376,-0.998319
2014-01-19 16:00:00,-1.419810,1.179841,1.953943,-0.434520,0.440759
2014-01-19 17:00:00,-1.148624,-1.018018,1.338089,-0.311888,-1.688198
2014-01-19 18:00:00,0.622761,2.331247,-0.335184,-1.083927,0.936589
2014-01-19 19:00:00,-0.294639,1.160153,-1.455000,-0.595102,0.235306
2014-01-19 20:00:00,0.291929,0.745089,0.333930,0.920942,0.137324
2014-01-19 21:00:00,-0.958762,0.290623,1.233897,-0.921613,0.512074
2014-01-19 22:00:00,-0.903142,-1.503200,-0.319134,1.585103,1.236161
2014-01-19 23:00:00,-0.116629,1.035336,0.021531,-1.716711,-0.918340
2014-01-20 00:00:00,0.023283,1.021756,-1.094571,-0.235121,1.104543
2014-01-20 01:00:00,-0.651025,-0.103095,0.154778,-0.735645,-1.055048
2014-01-20 02:00:00,-1.212498,-0.271301,0.213153,1.229975,-0.018978
2014-01-20 03:00:00,-0.414900,-0.004748,-0.280810,0.154273,-1.045551
2014-01-20 04:00:00,1.453340,1.747263,0.103670,1.380642,1.093419
2014-01-20 05:00:00,-0.277532,1.965634,-0.185537,-0.406765,0.914678
2014-01-20 06:00:00,1.581383,-1.255994,-1.330300,-0.205837,0.342158
2014-01-20 07:00:00,1.248879,0.380283,-0.376590,-0.704962,-0.639352
2014-01-20 08:00:00,0.397402,0.078237,-0.110917,0.907372,-0.317415
2014-01-20 09:00:00,-1.154255,-0.815391,-2.039797,-2.916197,0.188471
2014-01-20 10:00:00,-0.156091,-0.371641,1.249163,-0.473573,0.302406
2014-01-20 11:00:00,1.203279,-1.005679,-0.940310,0.427296,-0.777776
2014-01-20 12:00:00,0.491828,1.218715,-1.910301,-1.321689,-0.332054
2014-01-20 13:00:00,-0.680252,1.284644,0.269642,0.988734,0.393058
2014-01-20 14:00:00,0.521756,-1.051774,0.147277,-0.136697,0.435940
2014-01-20 15:00:00,0.219490,-1.332907,-0.089286,0.743472,0.016635
2014-01-20 16:00:00,-0.187882,-1.229142,0.290979,-1.311623,0.436266
2014-01-20 17:00:00,2.264592,-0.131758,-0.341641,1.187004,1.141740
2014-01-20 18:00:00,0.733552,-1.366170,-0.261084,-0.730745,1.113607
2014-01-20 19:00:00,0.822117,-1.119802,-0.652470,-0.380636,-0.145980
2014-01-20 20:00:00,0.396602,1.354965,1.726156,0.761414,-1.148275
2014-01-20 21:00:00,1.241879,-0.052725,0.657930,-0.145825,0.295545
2014-01-20 22:00:00,-1.265810,1.020604,-0.039462,0.795420,1.601484
2014-01-20 23:00:00,0.624177,0.115653,-2.419280,-0.530987,0.459732
2014-01-21 00:00:00,-0.387251,1.758743,1.023014,-0.525484,0.123119
2014-01-21 01:00:00,-0.397322,0.447109,-0.413059,1.006849,0.697763
2014-01-21 02:00:00,0.971424,-1.018352,0.019987,0.462890,0.389309
2014-01-21 03:00:00,0.804643,0.021361,-0.908921,-1.164035,-1.425718
2014-01-21 04:00:00,0.123904,0.680052,0.799970,-0.161625,-0.640195
2014-01-21 05:00:00,-0.619804,0.460512,0.922932,0.149218,-1.125874
2014-01-21 06:00:00,1.399081,-0.820437,1.480641,-0.351470,0.130892
2014-01-21 07:00:00,-2.087513,-0.009197,1.208328,1.800252,-1.243660
2014-01-21 08:00:00,-0.196207,0.196844,0.136357,0.460956,-0.310819
2014-01-21 09:00:00,0.087920,0.207108,-1.421846,-2.820702,-1.354123
2014-01-21 10:00:00,-1.050448,0.768928,0.318901,-1.305780,-0.887494
2014-01-21 11:00:00,-1.675572,0.229584,1.380375,-0.600913,1.641898
2014-01-21 12:00:00,-1.872103,-2.361177,-0.206756,-1.816067,0.759668
2014-01-21 13:00:00,-0.836484,-0.995165,-0.586387,0.014735,0.375796
2014-01-21 14:00:00,1.724972,-1.616541,-0.099826,-0.038493,0.676948
2014-01-21 15:00:00,-0.850966,-1.349640,-0.653837,-0.573648,-0.592419
2014-01-21 16:00:00,1.409231,-0.005267,-0.934062,0.491002,-1.551859
2014-01-21 17:00:00,1.740470,-0.960627,0.145493,0.554810,-1.607501
2014-01-21 18:00:00,-0.229139,-0.209834,-0.232874,-1.203773,0.966492
2014-01-21 19:00:00,-0.117038,0.116235,-0.259924,-0.716729,0.896022
2014-01-21 20:00:00,0.096915,-0.288100,0.289824,-0.512679,-1.064947
2014-01-21 21:00:00,1.181078,-1.823279,1.653243,0.645050,0.664780
2014-01-21 22:00:00,0.119470,-0.535622,-0.426149,0.275061,0.372573
2014-01-21 23:00:00,0.093807,-1.420226,0.424087,0.180063,2.458256
2014-01-22 00:00:00,-0.907269,-0.070346,-1.526357,-1.814045,-0.563510
2014-01-22 01:00:00,0.065766,0.231514,-0.524980,-0.460767,0.142750
2014-01-22 02:00:00,1.089879,0.652258,0.783233,0.516783,0.290409
2014-01-22 03:00:00,-0.392233,1.213196,1.433167,0.581587,-0.208792
2014-01-22 04:00:00,1.010557,-1.280968,-0.409652,0.189732,0.895256
2014-01-22 05:00:00,-1.562288,-1.492297,-0.899974,-0.232264,0.895507
2014-01-22 06:00:00,-0.448070,1.910200,1.096044,1.105642,0.679374
2014-01-22 07:00:00,-0.282882,0.747035,-0.461238,-1.185289,-0.288504
2014-01-22 08:00:00,0.267199,0.255437,0.432222,-0.856029,-1.985975
2014-01-22 09:00:00,-0.516834,0.632738,0.683936,0.537357,0.852902
2014-01-22 10:00:00,-0.239563,1.329639,1.688813,1.385129,0.420725
2014-01-22 11:00:00,1.014687,1.842751,0.107275,-0.135864,-0.595420
2014-01-22 12:00:00,-1.700925,2.197268,-0.576519,0.067094,3.031067
2014-01-22 13:00:00,0.098930,0.250010,0.748438,0.158118,0.962237
2014-01-22 14:00:00,-0.007251,-0.643214,0.611087,-0.715784,-0.992464
2014-01-22 15:00:00,-0.268844,-0.108434,1.140978,-0.884159,0.700555
2014-01-22 16:00:00,-0.943414,0.449187,-0.658407,1.108619,-0.045318
2014-01-22 17:00:00,0.029399,1.271852,0.523804,0.081121,-0.833462
2014-01-22 18:00:00,1.552444,-1.089158,-0.846972,1.131523,0.638143
2014-01-22 19:00:00,-1.275830,-0.402785,-0.865879,-1.173525,-0.739722
2014-01-22 20:00:00,1.270609,0.866241,-0.196187,-0.101890,0.340347
2014-01-22 21:00:00,-0.716884,-0.312779,-0.731446,0.148350,1.604151
2014-01-22 22:00:00,-1.964065,0.712473,0.247995,-0.634356,-0.516348
2014-01-22 23:00:00,-0.096394,0.224809,-1.892917,-1.385016,0.670707
2014-01-23 00:00:00,1.057442,0.667061,-1.221672,0.008201,0.356687
2014-01-23 01:00:00,-1.084906,-0.638131,1.366216,-1.216377,-1.360920
2014-01-23 02:00:00,-0.035362,-0.485231,-1.170584,-0.648012,0.161868
2014-01-23 03:00:00,1.153138,0.424798,1.690321,1.628620,1.523879
2014-01-23 04:00:00,0.741883,-0.538701,-0.953881,-1.397091,0.874746
2014-01-23 05:00:00,0.533339,-0.147973,-0.842923,0.197345,-0.040023
2014-01-23 06:00:00,0.471347,-0.032664,0.183924,0.504189,1.391634
2014-01-23 07:00:00,-0.045796,1.259459,-1.020871,0.841375,-1.902170
2014-01-23 08:00:00,0.797586,0.835542,-0.759820,-0.102163,-1.295373
2014-01-23 09:00:00,0.302265,0.661806,1.157727,-1.108528,0.400467
2014-01-23 10:00:00,0.367971,-1.013238,-0.604798,0.353186,0.015679
2014-01-23 11:00:00,-0.433314,-0.081288,-0.451639,0.209666,2.792743
2014-01-23 12:00:00,0.526716,-0.432829,1.490027,0.177807,0.495706
2014-01-23 13:00:00,1.624048,-0.192660,1.179503,1.729135,-1.579326
2014-01-23 14:00:00,0.102299,-1.797494,-1.504360,-0.827269,0.847703
2014-01-23 15:00:00,-1.731356,1.071459,0.284033,0.905173,-0.586123
2014-01-23 16:00:00,-0.500613,0.684746,-0.294949,-0.405090,0.694443
2014-01-23 17:00:00,0.946223,-0.650735,-1.754671,-0.242468,-0.789978
2014-01-23 18:00:00,-1.391588,0.160301,2.085986,-1.417370,0.133667
2014-01-23 19:00:00,0.486558,1.427109,-0.221707,0.880355,0.586905
2014-01-23 20:00:00,2.162950,1.166863,-0.042839,0.071354,-0.405198
2014-01-23 21:00:00,1.070574,0.159041,-0.090734,-1.307845,1.019138
2014-01-23 22:00:00,0.227488,-1.022928,0.176849,0.480498,-0.032313
2014-01-23 23:00:00,-0.869060,-0.051679,-0.294535,-0.752342,-1.329002
2014-01-24 00:00:00,-0.275831,0.466935,0.880670,1.677664,-0.862327
2014-01-24 01:00:00,-0.230287,-1.484515,0.669990,-0.764140,0.058891
2014-01-24 02:00:00,-0.946890,-0.592765,-0.933585,0.193822,-0.182509
2014-01-24 03:00:00,-1.872331,0.133077,-0.166817,1.501419,0.723905
2014-01-24 04:00:00,-0.083216,0.219357,0.846487,0.542662,-0.614294
2014-01-24 05:00:00,-0.132557,0.375591,-1.275670,-0.150062,1.741810
2014-01-24 06:00:00,-0.542012,1.686786,-0.805864,-0.090273,-1.044177
2014-01-24 07:00:00,-0.029138,-1.785214,-0.997706,-0.970902,1.101470
2014-01-24 08:00:00,0.729238,-0.413186,-0.473150,-0.253212,-2.034468
2014-01-24 09:00:00,-0.154112,-0.716993,0.177800,0.339096,0.884136
2014-01-24 10:00:00,0.431388,-1.674789,1.181987,-2.392304,2.054171
2014-01-24 11:00:00,-1.011248,0.179128,1.452287,-0.047064,1.864294
2014-01-24 12:00:00,0.323219,1.696707,2.026878,0.090662,-0.119641
2014-01-24 13:00:00,1.594936,0.087606,-0.298507,0.994471,-1.294104
2014-01-24 14:00:00,0.830601,0.820372,-0.491548,-1.614181,0.119342
2014-01-24 15:00:00,-0.807310,0.454650,-1.760797,-0.482920,0.566829
2014-01-24 16:00:00,-0.134512,0.370406,2.210945,-0.665653,0.421325
2014-01-24 17:00:00,0.104456,0.285905,-0.800343,0.190838,-0.446663
2014-01-24 18:00:00,1.548473,0.669233,-1.015160,-0.184673,1.376707
2014-01-24 19:00:00,1.032823,-0.900943,-3.032347,2.732116,2.661778
2014-01-24 20:00:00,0.253968,-0.257668,0.018202,-0.000963,0.335322
2014-01-24 21:00:00,-0.637351,0.275539,0.517600,-0.051059,0.517323
2014-01-24 22:00:00,1.119144,-0.551416,-0.170059,0.688722,-2.141257
2014-01-24 23:00:00,-2.277863,1.875665,-0.057270,-0.432250,1.105273
2014-01-25 00:00:00,0.674524,-0.180530,0.698874,-2.198158,0.889092
2014-01-25 01:00:00,0.152027,1.214780,-0.313192,0.623939,-0.112785
2014-01-25 02:00:00,2.179153,-0.934140,0.516441,-0.688164,0.045075
2014-01-25 03:00:00,0.819045,-0.793986,0.504940,-0.300333,0.175033
2014-01-25 04:00:00,-0.785249,1.548116,0.193840,-1.762134,-0.632018
2014-01-25 05:00:00,1.961897,0.736842,0.313693,-0.223940,1.792114
2014-01-25 06:00:00,0.610441,0.354995,-1.827249,0.235329,0.816964
2014-01-25 07:00:00,-0.602091,0.663321,-1.981742,-0.360703,-0.172624
2014-01-25 08:00:00,0.015540,0.308448,0.806604,0.117762,-0.865738
2014-01-25 09:00:00,0.753404,2.188255,0.357538,0.084974,0.237068
2014-01-25 10:00:00,1.838068,1.579325,0.228458,-0.935541,0.243924
2014-01-25 11:00:00,-0.438439,1.139133,-0.372351,0.082954,0.376999
2014-01-25 12:00:00,-2.093032,0.102639,0.346148,-0.297027,-0.722432
2014-01-25 13:00:00,-0.782856,-0.363279,0.575316,-0.030615,0.113091
2014-01-25 14:00:00,-2.147483,0.585342,-0.046972,0.880318,-1.105159
2014-01-25 15:00:00,0.668223,-0.484052,-1.339935,1.156078,1.041669
2014-01-25 16:00:00,0.540251,0.257812,1.278386,-0.489774,-1.157426
2014-01-25 17:00:00,1.868808,1.485754,1.054507,1.637857,-2.345227
2014-01-25 18:00:00,-0.541499,0.287838,0.191493,0.567920,-0.418469
2014-01-25 19:00:00,0.553711,-0.757959,-2.459014,1.048821,-0.383229
2014-01-25 20:00:00,1.496788,0.262594,0.530173,-2.048924,2.381789
2014-01-25 21:00:00,-1.108154,-2.869284,-0.785771,1.425201,0.319481
2014-01-25 22:00:00,0.559683,1.295459,0.292021,-1.013434,-0.591493
2014-01-25 23:00:00,1.661108,0.502244,0.029429,-0.686989,-1.305424
2014-01-26 00:00:00,0.613004,-0.410842,-0.737891,0.923583,1.466246
2014-01-26 01:00:00,3.148774,0.625161,-0.578649,-1.372217,1.935067
2014-01-26 02:00:00,0.793144,-0.688183,-0.461288,-0.500313,-0.836382
2014-01-26 03:00:00,1.092158,1.425037,0.856123,-2.125380,-0.313908
2014-01-26 04:00:00,-1.216818,0.899572,1.908728,0.633295,-0.269186
2014-01-26 05:00:00,0.384026,0.044131,0.297864,0.578746,-1.165760
2014-01-26 06:00:00,0.077956,0.171290,-2.449804,-1.541810,1.183113
2014-01-26 07:00:00,-0.083915,0.079794,0.372130,0.583270,0.736696
2014-01-26 08:00:00,2.746949,1.025977,1.031524,0.262387,1.008086
2014-01-26 09:00:00,0.174832,0.394188,-0.295741,0.153552,0.107547
2014-01-26 10:00:00,0.245848,1.739117,-0.338051,0.978326,2.080368
2014-01-26 11:00:00,-0.492202,-0.516729,-0.103765,0.056073,-0.842864
2014-01-26 12:00:00,-0.568152,-0.118687,-0.178768,-0.122049,-0.003028
2014-01-26 13:00:00,0.552388,0.678211,0.244111,-0.086453,1.108362
2014-01-26 14:00:00,1.487240,0.272725,-0.517101,0.185909,0.761180
2014-01-26 15:00:00,-0.309376,1.329172,-0.038054,0.102134,-0.135170
2014-01-26 16:00:00,0.187721,-0.023913,0.912879,-1.258790,-0.174764
2014-01-26 17:00:00,0.976881,-1.158755,-0.408344,-0.988629,0.352895
2014-01-26 18:00:00,-0.444026,-0.606171,-0.089542,-0.444374,-1.430338
2014-01-26 19:00:00,-0.362457,-0.206551,1.641488,1.286077,-1.101383
2014-01-26 20:00:00,-0.022068,-0.225472,-0.829591,0.971513,0.540176
2014-01-26 21:00:00,0.635632,0.462616,0.521534,-0.175528,-0.729346
2014-01-26 22:00:00,0.211450,0.766948,-0.873006,0.103709,-1.552843
2014-01-26 23:00:00,1.588573,-1.619240,1.043686,1.649549,-0.965606
2014-01-27 00:00:00,-0.969834,2.374116,0.046293,0.177371,-0.643618
2014-01-27 01:00:00,0.199299,-0.546922,1.224596,1.219065,0.698218
2014-01-27 02:00:00,0.260821,-0.749071,2.456036,-0.183338,-0.256661
2014-01-27 03:00:00,-0.508814,0.505676,-0.948726,0.282326,-0.912023
2014-01-27 04:00:00,1.151518,1.384753,0.235374,0.673935,1.088314
2014-01-27 05:00:00,0.781808,-0.715039,-1.600563,0.798350,0.243671
2014-01-27 06:00:00,-0.431921,0.944691,0.505267,-1.215989,-1.920796
2014-01-27 07:00:00,0.245706,-0.644594,1.089912,-0.197358,0.208033
2014-01-27 08:00:00,1.288810,0.255132,-0.640430,1.129070,0.111635
2014-01-27 09:00:00,-0.235948,0.172617,-0.677358,-2.024031,1.059473
2014-01-27 10:00:00,-2.049026,-1.391303,0.782496,0.506862,-3.111881
2014-01-27 11:00:00,0.943623,1.745268,0.919223,-0.400227,-1.678499
2014-01-27 12:00:00,0.495842,1.789350,-0.079168,-0.147797,-0.019838
2014-01-27 13:00:00,-2.049070,1.498203,0.481285,0.483092,-1.921891
2014-01-27 14:00:00,0.005813,-0.967795,1.302136,1.005729,0.365557
2014-01-27 15:00:00,1.081031,-0.579053,0.188948,1.303875,-2.451400
2014-01-27 16:00:00,-1.211437,-0.982157,-0.157927,-0.293235,-0.728746
2014-01-27 17:00:00,0.357619,-1.887399,0.416754,-0.565235,0.029449
2014-01-27 18:00:00,-0.294933,-0.624983,-0.289596,0.073008,-0.826447
2014-01-27 19:00:00,-0.151671,-1.281127,0.125787,1.805271,-1.810713
2014-01-27 20:00:00,0.428557,-0.550958,-0.858917,0.594159,-0.884831
2014-01-27 21:00:00,1.172462,1.225996,0.112420,-1.424099,0.309500
2014-01-27 22:00:00,-1.024108,1.234648,-0.896993,-0.566034,-0.061810
2014-01-27 23:00:00,-0.557407,-1.862398,1.209265,0.948581,0.185722
2014-01-28 00:00:00,-1.402999,0.694949,1.057659,0.432067,0.507232
2014-01-28 01:00:00,0.334707,1.013849,1.811059,1.105906,-1.727710
2014-01-28 02:00:00,-0.392584,1.859219,0.783804,-0.423302,-0.161683
2014-01-28 03:00:00,-0.779457,0.340344,0.343893,-1.115399,0.209693
2014-01-28 04:00:00,-0.134746,1.808785,1.587166,-1.595883,-1.802717
2014-01-28 05:00:00,0.059411,0.198705,0.659463,0.516173,-0.941996
2014-01-28 06:00:00,-0.221010,0.424482,-0.392013,-0.477440,1.815558
2014-01-28 07:00:00,0.161217,-0.516820,1.883570,-0.023995,-1.486727
2014-01-28 08:00:00,0.549119,-0.839453,-2.182507,1.606343,0.751377
2014-01-28 09:00:00,0.288850,0.110711,-1.171866,-0.906276,-0.336194
2014-01-28 10:00:00,-1.315481,0.080885,-0.137912,0.211912,0.287285
2014-01-28 11:00:00,-2.134291,0.062152,0.361078,1.598725,0.476973
2014-01-28 12:00:00,0.115767,0.705273,-0.557474,-1.888229,-1.955717
2014-01-28 13:00:00,0.903544,-2.493113,-0.745279,0.796128,-0.814578
2014-01-28 14:00:00,0.060644,-0.584245,-0.184940,1.234583,-0.904869
2014-01-28 15:00:00,0.850342,0.583160,-0.731231,-0.931493,-0.108778
2014-01-28 16:00:00,0.573768,1.231660,-1.958734,0.790345,0.192890
2014-01-28 17:00:00,0.637892,-0.061221,0.116830,0.555127,-2.342692
2014-01-28 18:00:00,-1.931626,-0.243506,0.215432,-0.971354,-0.436201
